classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::apache::lucene::benchmark::byTask::feeds::BasicDocMaker ; 10 ; 2 ; 0 ; 4 ; 422.0 ; 309.0 ; 42.2 ; 368.0 ; 309.0 ; 36.8 ; 54.0 ; 19.0 ; 5.4 ; 86.2857 ; 8.87339 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::regex::JavaUtilRegexCapabilities ; 4 ; 0 ; 1 ; 2 ; 45.0 ; 23.0 ; 11.25 ; 6.0 ; 5.0 ; 1.5 ; 39.0 ; 23.0 ; 9.75 ; 145.0 ; 10.4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SimilarityDelegator ; 5 ; 1 ; 0 ; 5 ; 12.0 ; 6.0 ; 2.4 ; 8.0 ; 5.0 ; 1.6 ; 4.0 ; 3.0 ; 0.8 ; 187.286 ; 82.5595 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FuzzyQuery ; 17 ; 1 ; 0 ; 8 ; 237.0 ; 75.0 ; 13.9412 ; 107.0 ; 51.0 ; 6.29412 ; 130.0 ; 68.0 ; 7.64706 ; 368.143 ; 170.596 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::BoostingQueryBuilder ; 3 ; 0 ; 0 ; 1 ; 28.0 ; 16.0 ; 9.33333 ; 29.0 ; 27.0 ; 9.66667 ; -1.0 ; 15.0 ; -0.333333 ; 136.571 ; 27.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::SpanFilter ; 2 ; 0 ; 0 ; 2 ; 2.0 ; 1.0 ; 1.0 ; 2.0 ; 1.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 64.0 ; 14.2143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::instantiated::InstantiatedTermPositionVector ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 29.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::MockRAMOutputStream ; 7 ; 2 ; 0 ; 2 ; 28.0 ; 10.0 ; 4.0 ; 10.0 ; 3.0 ; 1.42857 ; 18.0 ; 7.0 ; 2.57143 ; 94.2857 ; 34.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::ResetSystemSoftTask ; 4 ; 0 ; 0 ; 3 ; 52.0 ; 49.0 ; 13.0 ; 60.0 ; 49.0 ; 15.0 ; -8.0 ; 0.0 ; -2.0 ; 90.5714 ; 11.5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::IndexCommit ; 7 ; 1 ; 0 ; 1 ; 35.0 ; 13.0 ; 5.0 ; 4.0 ; 2.0 ; 0.571429 ; 31.0 ; 13.0 ; 4.42857 ; 30.8571 ; 17.4653 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::Hyphenation ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 20.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::similar::SimilarityQueries ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 194.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::SimpleAnalyzer ; 5 ; 0 ; 0 ; 4 ; 32.0 ; 13.0 ; 6.4 ; 58.0 ; 51.0 ; 11.6 ; -26.0 ; 11.0 ; -5.2 ; 368.143 ; 211.545 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::DirDocMaker ; 4 ; 0 ; 0 ; 3 ; 24.0 ; 15.0 ; 6.0 ; 11.0 ; 5.0 ; 2.75 ; 13.0 ; 10.0 ; 3.25 ; 66.4286 ; 11.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::regex::SpanRegexQuery ; 4 ; 1 ; 0 ; 2 ; 4 ; 1 ; 1.0 ; 4 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 151.571 ; 3.39286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::SimpleQueryMaker ; 5 ; 0 ; 0 ; 4 ; 73.0 ; 63.0 ; 14.6 ; 118.0 ; 63.0 ; 23.6 ; -45.0 ; 0.0 ; -9.0 ; 90.5714 ; 11.6536 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::TermVectorsTermsWriterPerField ; 2 ; 0 ; 1 ; 1 ; 5.0 ; 4.0 ; 2.5 ; 1.0 ; 1 ; 0.5 ; 4.0 ; 4.0 ; 2.0 ; 11.7143 ; 2.05714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::CommitIndexTask ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 4.14286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::SearchTravRetHighlightTask ; 1 ; 1 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 36.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::QueryScorer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 234.714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::FastCharStream ; 4 ; 1 ; 0 ; 4 ; 22.0 ; 13.0 ; 5.5 ; 59.0 ; 51.0 ; 14.75 ; -37.0 ; 1.0 ; -9.25 ; 361.857 ; 150.474 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::standard::StandardOptions ; 5 ; 0 ; 0 ; 3 ; 3.0 ; 1.0 ; 0.6 ; 11.0 ; 6.0 ; 2.2 ; -8.0 ; 0.0 ; -1.6 ; 99.0 ; 19.619 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::FieldCacheSource ; 3 ; 1 ; 0 ; 2 ; 3.0 ; 1.0 ; 1.0 ; 7.0 ; 4.0 ; 2.33333 ; -4.0 ; 0 ; -1.33333 ; 70.1429 ; 28.9048 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::CachingWrapperFilter ; 11 ; 0 ; 0 ; 6 ; 69.0 ; 25.0 ; 6.27273 ; 69.0 ; 51.0 ; 6.27273 ; 0.0 ; 25.0 ; 0.0 ; 264.143 ; 136.253 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RangeQuery ; 25 ; 4 ; 0 ; 10 ; 319.0 ; 104.0 ; 12.76 ; 288.0 ; 92.0 ; 11.52 ; 31.0 ; 75.0 ; 1.24 ; 367.143 ; 202.125 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::sinks::TokenRangeSinkTokenizer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 43.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::CompoundFileWriter ; 15 ; 3 ; 0 ; 7 ; 192.0 ; 117.0 ; 12.8 ; 146.0 ; 60.0 ; 9.73333 ; 46.0 ; 57.0 ; 3.06667 ; 262.857 ; 46.6734 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::standard::StandardBenchmarker ; 8 ; 0 ; 0 ; 4 ; 17.0 ; 6.0 ; 2.125 ; 24.0 ; 15.0 ; 3.0 ; -7.0 ; 2.0 ; -0.875 ; 99.0 ; 40.521 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SrndBooleanQuery ; 2 ; 0 ; 0 ; 2 ; 7.0 ; 6.0 ; 3.5 ; 6.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.5 ; 170.143 ; 60.2449 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::snowball::SnowballFilter ; 7 ; 1 ; 0 ; 2 ; 7 ; 1 ; 1.0 ; 7 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 302.714 ; 31.3061 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FieldInfo ; 10 ; 0 ; 1 ; 6 ; 100.0 ; 43.0 ; 10.0 ; 65.0 ; 51.0 ; 6.5 ; 35.0 ; 43.0 ; 3.5 ; 368.143 ; 283.449 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Hits ; 22 ; 4 ; 0 ; 10 ; 403.0 ; 136.0 ; 18.3182 ; 315.0 ; 125.0 ; 14.3182 ; 88.0 ; 56.0 ; 4.0 ; 368.143 ; 160.563 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spell::JaroWinklerDistance ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 16.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FieldSortedHitQueue ; 29 ; 6 ; 1 ; 10 ; 799.0 ; 257.0 ; 27.5517 ; 503.0 ; 286.0 ; 17.3448 ; 296.0 ; 96.0 ; 10.2069 ; 244.714 ; 59.3216 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::cache::SimpleLRUCache ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 19.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::RangeTermEnum ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::StopFilter ; 21 ; 0 ; 1 ; 7 ; 320.0 ; 75.0 ; 15.2381 ; 246.0 ; 51.0 ; 11.7143 ; 74.0 ; 59.0 ; 3.52381 ; 368.143 ; 224.254 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::PositionBasedTermVectorMapper ; 2 ; 0 ; 0 ; 2 ; 2.0 ; 1.0 ; 1.0 ; 2.0 ; 1.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 60.0 ; 2.42857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::ChecksumIndexOutput ; 2 ; 0 ; 0 ; 1 ; 25.0 ; 24.0 ; 12.5 ; 1.0 ; 1 ; 0.5 ; 24.0 ; 24.0 ; 12.0 ; 34.2857 ; 11.6571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::misc::LengthNormModifier ; 6 ; 0 ; 0 ; 4 ; 132.0 ; 123.0 ; 22.0 ; 136.0 ; 123.0 ; 22.6667 ; -4.0 ; 0.0 ; -0.666667 ; 123.857 ; 28.4307 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::OptimizeTask ; 4 ; 1 ; 0 ; 3 ; 52.0 ; 39.0 ; 13.0 ; 42.0 ; 39.0 ; 10.5 ; 10.0 ; 10.0 ; 2.5 ; 90.5714 ; 19.8901 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::QueryTemplateManager ; 4 ; 0 ; 0 ; 2 ; 130.0 ; 112.0 ; 32.5 ; 21.0 ; 17.0 ; 5.25 ; 109.0 ; 95.0 ; 27.25 ; 88.8571 ; 1.90659 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::demo::FileDocument ; 9 ; 1 ; 0 ; 5 ; 47.0 ; 13.0 ; 5.22222 ; 87.0 ; 51.0 ; 9.66667 ; -40.0 ; 1.0 ; -4.44444 ; 349.571 ; 149.696 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::German2Stemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocHelper ; 15 ; 3 ; 0 ; 7 ; 231.0 ; 71.0 ; 15.4 ; 143.0 ; 34.0 ; 9.53333 ; 88.0 ; 65.0 ; 5.86667 ; 241.714 ; 111.39 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::TopDocCollector ; 7 ; 1 ; 0 ; 6 ; 38.0 ; 17.0 ; 5.42857 ; 24.0 ; 7.0 ; 3.42857 ; 14.0 ; 13.0 ; 2.0 ; 144.286 ; 107.947 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::MultiSegmentReader ; 7 ; 2 ; 1 ; 3 ; 692.0 ; 475.0 ; 98.8571 ; 514.0 ; 475.0 ; 73.4286 ; 178.0 ; 133.0 ; 25.4286 ; 62.8571 ; 11.8214 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::QueryWrapperFilter ; 3 ; 0 ; 0 ; 2 ; 16.0 ; 15.0 ; 5.33333 ; 1.0 ; 1 ; 0.333333 ; 15.0 ; 15.0 ; 5.0 ; 78.1429 ; 39.9107 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::DocValues ; 3 ; 0 ; 0 ; 2 ; 15.0 ; 13.0 ; 5.0 ; 21.0 ; 19.0 ; 7.0 ; -6.0 ; 0.0 ; -2.0 ; 70.1429 ; 24.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocFieldConsumerPerThread ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::KeywordTokenizer ; 4 ; 0 ; 0 ; 2 ; 21.0 ; 11.0 ; 5.25 ; 10.0 ; 8.0 ; 2.5 ; 11.0 ; 8.0 ; 2.75 ; 190.714 ; 5.98639 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::precedence::TokenMgrError ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 187.286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::ngram::EdgeNGramTokenizer ; 6 ; 0 ; 0 ; 3 ; 107.0 ; 84.0 ; 17.8333 ; 54.0 ; 36.0 ; 9.0 ; 53.0 ; 48.0 ; 8.83333 ; 93.7143 ; 19.0921 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::similar::MoreLikeThisQuery ; 6 ; 0 ; 0 ; 4 ; 44.0 ; 17.0 ; 7.33333 ; 3.0 ; 1.0 ; 0.5 ; 41.0 ; 17.0 ; 6.83333 ; 136.571 ; 53.5227 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::highlight::SimpleHTMLFormatter ; 2 ; 0 ; 0 ; 2 ; 2 ; 1 ; 1.0 ; 2 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 234.714 ; 7.71429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::FormatPostingsFieldsWriter ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::NoLockFactory ; 3 ; 1 ; 0 ; 2 ; 8.0 ; 6.0 ; 2.66667 ; 7.0 ; 5.0 ; 2.33333 ; 1.0 ; 1.0 ; 0.333333 ; 110.143 ; 10.1607 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FilterClause ; 3 ; 0 ; 0 ; 3 ; 18.0 ; 17.0 ; 6.0 ; 2.0 ; 1.0 ; 0.666667 ; 16.0 ; 17.0 ; 5.33333 ; 132.286 ; 59.2302 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::webdemo::FormBasedXmlQueryDemo ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::InvertedDocEndConsumerPerField ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::RomanianStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::je::File ; 4 ; 0 ; 0 ; 3 ; 14.0 ; 6.0 ; 3.5 ; 10.0 ; 5.0 ; 2.5 ; 4.0 ; 4.0 ; 1.0 ; 143.857 ; 34.9592 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::DeleteDocTask ; 4 ; 1 ; 0 ; 3 ; 110.0 ; 82.0 ; 27.5 ; 89.0 ; 82.0 ; 22.25 ; 21.0 ; 21.0 ; 5.25 ; 90.5714 ; 11.0143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::Scorer ; 14 ; 2 ; 0 ; 8 ; 183.0 ; 46.0 ; 13.0714 ; 152.0 ; 54.0 ; 10.8571 ; 31.0 ; 34.0 ; 2.21429 ; 368.143 ; 183.101 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::nl::DutchStemmer ; 5 ; 0 ; 0 ; 3 ; 5 ; 1 ; 1.0 ; 5 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 239.143 ; 9.37143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::ValueSourceQuery ; 3 ; 2 ; 0 ; 2 ; 5.0 ; 3.0 ; 1.66667 ; 7.0 ; 3.0 ; 2.33333 ; -2.0 ; 0.0 ; -0.666667 ; 70.1429 ; 24.2571 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::store::db::SanityLoadLibrary ; 1 ; 1 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 71.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::tasks::NewAnalyzerTask ; 1 ; 1 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 59.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::GermanStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::util::Constants ; 7 ; 2 ; 0 ; 5 ; 27.0 ; 13.0 ; 3.85714 ; 64.0 ; 51.0 ; 9.14286 ; -37.0 ; 5.0 ; -5.28571 ; 365.0 ; 168.355 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SrndTermQuery ; 3 ; 0 ; 0 ; 3 ; 9.0 ; 6.0 ; 3.0 ; 12.0 ; 6.0 ; 4.0 ; -3.0 ; 1.0 ; -1.0 ; 170.143 ; 51.0794 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::queryParser::surround::query::SrndTruncQuery ; 2 ; 0 ; 0 ; 2 ; 7.0 ; 6.0 ; 3.5 ; 6.0 ; 5.0 ; 3.0 ; 1.0 ; 1.0 ; 0.5 ; 170.143 ; 60.2449 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::NearSpansUnordered ; 4 ; 2 ; 0 ; 4 ; 67.0 ; 51.0 ; 16.75 ; 27.0 ; 12.0 ; 6.75 ; 40.0 ; 39.0 ; 10.0 ; 101.714 ; 85.6567 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::BooleanFilterBuilder ; 4 ; 1 ; 0 ; 2 ; 30.0 ; 16.0 ; 7.5 ; 11.0 ; 6.0 ; 2.75 ; 19.0 ; 15.0 ; 4.75 ; 132.286 ; 36.9667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::quality::utils::SimpleQQParser ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 62.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::SnapshotDeletionPolicy ; 6 ; 1 ; 0 ; 1 ; 39.0 ; 16.0 ; 6.5 ; 18.0 ; 8.0 ; 3.0 ; 21.0 ; 8.0 ; 3.5 ; 44.1429 ; 15.4872 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::cz::CzechAnalyzer ; 7 ; 0 ; 0 ; 3 ; 7 ; 1 ; 1.0 ; 7 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 250.143 ; 19.3878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::ByteSliceWriter ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 20.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::fr::FrenchStemmer ; 3 ; 0 ; 0 ; 2 ; 3 ; 1 ; 1.0 ; 3 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 246.143 ; 10.0952 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::benchmark::byTask::feeds::AbstractQueryMaker ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 81.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::FilteredTermEnum ; 10 ; 1 ; 0 ; 7 ; 27.0 ; 13.0 ; 2.7 ; 65.0 ; 51.0 ; 6.5 ; -38.0 ; 1.0 ; -3.8 ; 368.143 ; 162.794 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::payloads::NumericPayloadTokenFilter ; 3 ; 0 ; 1 ; 2 ; 9.0 ; 6.0 ; 3.0 ; 42.0 ; 36.0 ; 14.0 ; -33.0 ; 1.0 ; -11.0 ; 43.7143 ; 24.7937 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::hyphenation::PatternParser ; 2 ; 1 ; 0 ; 2 ; 2.0 ; 1.0 ; 1.0 ; 3.0 ; 2.0 ; 1.5 ; -1.0 ; 0 ; -0.5 ; 20.7143 ; 10.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::fr::FrenchStemFilter ; 5 ; 1 ; 0 ; 1 ; 5 ; 1 ; 1.0 ; 5 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 246.143 ; 13.7714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::spans::SpanQuery ; 6 ; 0 ; 0 ; 5 ; 50.0 ; 21.0 ; 8.33333 ; 14.0 ; 6.0 ; 2.33333 ; 36.0 ; 16.0 ; 6.0 ; 244.714 ; 129.906 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::OrdFieldSource ; 3 ; 0 ; 0 ; 2 ; 3.0 ; 1.0 ; 1.0 ; 4.0 ; 2.0 ; 1.33333 ; -1.0 ; 0.0 ; -0.333333 ; 70.1429 ; 31.3333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::tartarus::snowball::ext::DutchStemmer ; 1 ; 0 ; 0 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 6.57143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::memory::PatternAnalyzer ; 12 ; 3 ; 0 ; 7 ; 430.0 ; 387.0 ; 35.8333 ; 407.0 ; 387.0 ; 33.9167 ; 23.0 ; 17.0 ; 1.91667 ; 179.286 ; 59.8618 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::search::function::FieldScoreQuery ; 2 ; 1 ; 0 ; 2 ; 2.0 ; 1.0 ; 1.0 ; 2.0 ; 1.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 70.1429 ; 30.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::compound::CompoundWordTokenFilterBase ; 2 ; 0 ; 0 ; 2 ; 9.0 ; 8.0 ; 4.5 ; 10.0 ; 9.0 ; 5.0 ; -1.0 ; 0 ; -0.5 ; 20.7143 ; 12.1905 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::swing::models::ListSearcher ; 6 ; 1 ; 0 ; 5 ; 10.0 ; 4.0 ; 1.66667 ; 9.0 ; 3.0 ; 1.5 ; 1.0 ; 1.0 ; 0.166667 ; 187.0 ; 86.2571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::index::DocConsumer ; 1 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1.0 ; 1 ; 1 ; 1.0 ; 0 ; 0 ; 0.0 ; 11.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::analysis::standard::StandardTokenizer ; 13 ; 2 ; 0 ; 6 ; 265.0 ; 64.0 ; 20.3846 ; 250.0 ; 185.0 ; 19.2308 ; 15.0 ; 58.0 ; 1.15385 ; 264.857 ; 202.889 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::apache::lucene::xmlparser::builders::SpanOrTermsBuilder ; 4 ; 0 ; 0 ; 2 ; 22.0 ; 16.0 ; 5.5 ; 14.0 ; 7.0 ; 3.5 ; 8.0 ; 15.0 ; 2.0 ; 136.571 ; 52.526 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
