classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::pde::internal::core::search::PluginJavaSearchUtil ; 14 ; 1 ; 0 ; 6 ; 72.0 ; 23.0 ; 5.14286 ; 87.0 ; 29.0 ; 6.21429 ; -15.0 ; 14.0 ; -1.07143 ; 180.571 ; 64.8433 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::BundleSymbolicNameHeader ; 6 ; 0 ; 0 ; 3 ; 124.0 ; 52.0 ; 20.6667 ; 15.0 ; 14.0 ; 2.5 ; 109.0 ; 52.0 ; 18.1667 ; 151.0 ; 10.7108 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::site::SiteUndoManager ; 14 ; 1 ; 0 ; 5 ; 174.0 ; 45.0 ; 12.4286 ; 185.0 ; 58.0 ; 13.2143 ; -11.0 ; 28.0 ; -0.785714 ; 302.571 ; 72.6289 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::DocumentGenericNode ; 4 ; 0 ; 0 ; 1 ; 34.0 ; 31.0 ; 8.5 ; 32.0 ; 31.0 ; 8.0 ; 2.0 ; 31.0 ; 0.5 ; 59.2857 ; 0.252101 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::Plugin ; 31 ; 2 ; 1 ; 8 ; 228.0 ; 103.0 ; 7.35484 ; 203.0 ; 100.0 ; 6.54839 ; 25.0 ; 6.0 ; 0.806452 ; 335.286 ; 97.2782 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::WidgetIdentifier ; 2 ; 0 ; 0 ; 2 ; 11.0 ; 11.0 ; 5.5 ; 5.0 ; 5.0 ; 2.5 ; 6.0 ; 6.0 ; 3.0 ; 183.857 ; 148.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::EditorBuildFeatureAction ; 18 ; 1 ; 0 ; 7 ; 131.0 ; 38.0 ; 7.27778 ; 113.0 ; 43.0 ; 6.27778 ; 18.0 ; 14.0 ; 1.0 ; 335.286 ; 103.218 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::ManifestEditorOpener ; 14 ; 1 ; 0 ; 5 ; 230.0 ; 53.0 ; 16.4286 ; 127.0 ; 33.0 ; 9.07143 ; 103.0 ; 32.0 ; 7.35714 ; 201.286 ; 123.433 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::feature::Feature ; 46 ; 3 ; 0 ; 8 ; 970.0 ; 176.0 ; 21.087 ; 646.0 ; 178.0 ; 14.0435 ; 324.0 ; 81.0 ; 7.04348 ; 335.286 ; 113.183 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::ElementOccurenceChecker ; 4 ; 0 ; 0 ; 2 ; 198.0 ; 94.0 ; 49.5 ; 162.0 ; 146.0 ; 40.5 ; 36.0 ; 80.0 ; 9.0 ; 100.143 ; 30.6407 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::ContainerMoveParticipant ; 3 ; 0 ; 1 ; 1 ; 10.0 ; 10.0 ; 3.33333 ; 1.0 ; 1.0 ; 0.333333 ; 9.0 ; 10.0 ; 3.0 ; 98.2857 ; 2.85714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::ide::ViewNewWizard ; 2 ; 0 ; 1 ; 2 ; 2.0 ; 2.0 ; 1.0 ; 2.0 ; 2.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 95.5714 ; 58.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::dependencies::DependenciesView ; 12 ; 0 ; 1 ; 3 ; 265.0 ; 97.0 ; 22.0833 ; 189.0 ; 135.0 ; 15.75 ; 76.0 ; 49.0 ; 6.33333 ; 108.143 ; 48.9294 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::TocInputContextManager ; 3 ; 0 ; 0 ; 1 ; 86.0 ; 43.0 ; 28.6667 ; 0.0 ; 0.0 ; 0.0 ; 86.0 ; 43.0 ; 28.6667 ; 61.1429 ; 1.42857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::RuntimeInfoSection ; 60 ; 1 ; 0 ; 7 ; 3422.0 ; 490.0 ; 57.0333 ; 3402.0 ; 490.0 ; 56.7 ; 20.0 ; 209.0 ; 0.333333 ; 263.429 ; 53.676 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::PluginBlock ; 23 ; 0 ; 0 ; 4 ; 580.0 ; 168.0 ; 25.2174 ; 181.0 ; 47.0 ; 7.86956 ; 399.0 ; 168.0 ; 17.3478 ; 155.857 ; 29.2953 ; 2 ; 0 ; 1 ; 1 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::exports::FeatureDestinationTab ; 5 ; 0 ; 0 ; 3 ; 67.0 ; 32.0 ; 13.4 ; 3.0 ; 2.0 ; 0.6 ; 64.0 ; 32.0 ; 12.8 ; 139.571 ; 3.46482 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::InfoSection ; 45 ; 2 ; 1 ; 8 ; 742.0 ; 304.0 ; 16.4889 ; 670.0 ; 223.0 ; 14.8889 ; 72.0 ; 81.0 ; 1.6 ; 335.286 ; 120.691 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaOverviewPage ; 13 ; 0 ; 0 ; 4 ; 394.0 ; 114.0 ; 30.3077 ; 139.0 ; 84.0 ; 10.6923 ; 255.0 ; 109.0 ; 19.6154 ; 147.0 ; 45.653 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::nls::ExternalizeStringsOperation ; 23 ; 0 ; 0 ; 4 ; 559.0 ; 140.0 ; 24.3043 ; 199.0 ; 48.0 ; 8.65217 ; 360.0 ; 140.0 ; 15.6522 ; 154.857 ; 37.1881 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::AbstractKeyValueTextChangeListener ; 4 ; 0 ; 0 ; 3 ; 50.0 ; 33.0 ; 12.5 ; 30.0 ; 23.0 ; 7.5 ; 20.0 ; 10.0 ; 5.0 ; 129.429 ; 60.6971 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::BundleModel ; 11 ; 0 ; 0 ; 4 ; 194.0 ; 83.0 ; 17.6364 ; 20.0 ; 7.0 ; 1.81818 ; 174.0 ; 83.0 ; 15.8182 ; 151.143 ; 11.8527 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::rcp::IntroTemplate ; 5 ; 0 ; 1 ; 4 ; 107.0 ; 101.0 ; 21.4 ; 117.0 ; 115.0 ; 23.4 ; -10.0 ; 3.0 ; -2.0 ; 95.5714 ; 57.0841 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::PluginExtensionNode ; 10 ; 0 ; 0 ; 4 ; 314.0 ; 130.0 ; 31.4 ; 29.0 ; 12.0 ; 2.9 ; 285.0 ; 130.0 ; 28.5 ; 151.143 ; 15.9236 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::ImportPackageObject ; 13 ; 0 ; 0 ; 4 ; 221.0 ; 62.0 ; 17.0 ; 72.0 ; 50.0 ; 5.53846 ; 149.0 ; 62.0 ; 11.4615 ; 151.143 ; 35.0976 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSIntroDetails ; 19 ; 0 ; 0 ; 3 ; 296.0 ; 105.0 ; 15.5789 ; 282.0 ; 115.0 ; 14.8421 ; 14.0 ; 79.0 ; 0.736842 ; 104.286 ; 32.4546 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::DeletePluginBaseResolution ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 28.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::Bundle ; 10 ; 1 ; 0 ; 4 ; 391.0 ; 162.0 ; 39.1 ; 69.0 ; 37.0 ; 6.9 ; 322.0 ; 162.0 ; 32.2 ; 151.143 ; 15.5722 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::compare::PluginStructureViewer ; 3 ; 0 ; 0 ; 2 ; 44.0 ; 34.0 ; 14.6667 ; 12.0 ; 11.0 ; 4.0 ; 32.0 ; 33.0 ; 10.6667 ; 59.0 ; 7.41558 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::BundleInputContext ; 26 ; 0 ; 0 ; 6 ; 233.0 ; 55.0 ; 8.96154 ; 137.0 ; 43.0 ; 5.26923 ; 96.0 ; 53.0 ; 3.69231 ; 227.429 ; 58.3875 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCS ; 13 ; 0 ; 0 ; 3 ; 480.0 ; 382.0 ; 36.9231 ; 880.0 ; 382.0 ; 67.6923 ; -400.0 ; 382.0 ; -30.7692 ; 59.2857 ; 0.961607 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::PDEFormEditorContributor ; 23 ; 1 ; 0 ; 7 ; 298.0 ; 117.0 ; 12.9565 ; 296.0 ; 211.0 ; 12.8696 ; 2.0 ; 36.0 ; 0.0869565 ; 227.429 ; 109.638 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::UnusedDependenciesAction ; 9 ; 0 ; 0 ; 4 ; 22.0 ; 6.0 ; 2.44444 ; 20.0 ; 5.0 ; 2.22222 ; 2.0 ; 3.0 ; 0.222222 ; 201.286 ; 50.4221 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::bundle::BundlePluginModel ; 7 ; 0 ; 0 ; 4 ; 22.0 ; 10.0 ; 3.14286 ; 23.0 ; 12.0 ; 3.28571 ; -1.0 ; 10.0 ; -0.142857 ; 227.429 ; 54.9675 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::ManifestTypeMoveParticipant ; 9 ; 0 ; 1 ; 3 ; 133.0 ; 75.0 ; 14.7778 ; 71.0 ; 29.0 ; 7.88889 ; 62.0 ; 74.0 ; 6.88889 ; 158.0 ; 24.5231 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::Schema ; 83 ; 3 ; 1 ; 9 ; 1996.0 ; 718.0 ; 24.0482 ; 1671.0 ; 657.0 ; 20.1325 ; 325.0 ; 83.0 ; 3.91566 ; 335.286 ; 109.549 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::toc::TocTopic ; 9 ; 0 ; 0 ; 4 ; 516.0 ; 277.0 ; 57.3333 ; 133.0 ; 107.0 ; 14.7778 ; 383.0 ; 277.0 ; 42.5556 ; 59.5714 ; 1.29956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::product::ProductFeature ; 4 ; 0 ; 0 ; 3 ; 16.0 ; 10.0 ; 4.0 ; 4.0 ; 3.0 ; 1.0 ; 12.0 ; 10.0 ; 3.0 ; 188.429 ; 25.1875 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::EditorUtilities ; 21 ; 1 ; 0 ; 4 ; 501.0 ; 104.0 ; 23.8571 ; 416.0 ; 104.0 ; 19.8095 ; 85.0 ; 40.0 ; 4.04762 ; 143.857 ; 24.8993 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::LaunchShortcutOverviewPage ; 4 ; 0 ; 0 ; 2 ; 34.0 ; 17.0 ; 8.5 ; 111.0 ; 88.0 ; 27.75 ; -77.0 ; 0.0 ; -19.25 ; 76.0 ; 26.1345 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::samples::SampleWizard ; 4 ; 0 ; 0 ; 3 ; 64.0 ; 46.0 ; 16.0 ; 56.0 ; 48.0 ; 14.0 ; 8.0 ; 10.0 ; 2.0 ; 151.143 ; 88.2589 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::util::DOMParserWrapper ; 2 ; 0 ; 0 ; 2 ; 11.0 ; 11.0 ; 5.5 ; 11.0 ; 11.0 ; 5.5 ; 0.0 ; 0.0 ; 0.0 ; 116.143 ; 80.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::ModelFileAdapter ; 3 ; 0 ; 0 ; 3 ; 2.0 ; 1.0 ; 0.666667 ; 2.0 ; 1.0 ; 0.666667 ; 0.0 ; 0.0 ; 0.0 ; 85.2857 ; 34.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::PluginAttribute ; 22 ; 2 ; 0 ; 8 ; 172.0 ; 78.0 ; 7.81818 ; 142.0 ; 72.0 ; 6.45455 ; 30.0 ; 15.0 ; 1.36364 ; 335.286 ; 129.655 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::BuildSourceViewerConfiguration ; 10 ; 1 ; 0 ; 3 ; 219.0 ; 113.0 ; 21.9 ; 167.0 ; 69.0 ; 16.7 ; 52.0 ; 62.0 ; 5.2 ; 150.857 ; 30.2061 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::JUnitWorkbenchLaunchShortcut ; 12 ; 0 ; 1 ; 2 ; 72.0 ; 40.0 ; 6.0 ; 79.0 ; 46.0 ; 6.58333 ; -7.0 ; 2.0 ; -0.583333 ; 104.429 ; 17.1627 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::dependencies::OpenPluginDependenciesAction ; 2 ; 0 ; 0 ; 1 ; 5.0 ; 5.0 ; 2.5 ; 6.0 ; 6.0 ; 3.0 ; -1.0 ; 0.0 ; -0.5 ; 72.1429 ; 38.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::PluginModel ; 4 ; 0 ; 0 ; 2 ; 106.0 ; 51.0 ; 26.5 ; 4.0 ; 4.0 ; 1.0 ; 102.0 ; 51.0 ; 25.5 ; 151.143 ; 4.61456 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::WizardCollectionComparator ; 2 ; 0 ; 0 ; 1 ; 22.0 ; 22.0 ; 11.0 ; 20.0 ; 20.0 ; 10.0 ; 2.0 ; 2.0 ; 1.0 ; 102.143 ; 68.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::TypeProposalLabelProvider ; 2 ; 0 ; 0 ; 2 ; 1.0 ; 1.0 ; 0.5 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 94.4286 ; 60.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::schema::EditableSchema ; 11 ; 1 ; 0 ; 7 ; 59.0 ; 33.0 ; 5.36364 ; 44.0 ; 24.0 ; 4.0 ; 15.0 ; 9.0 ; 1.36364 ; 335.286 ; 127.363 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::preferences::MainPreferencePage ; 27 ; 1 ; 0 ; 8 ; 351.0 ; 87.0 ; 13.0 ; 341.0 ; 89.0 ; 12.6296 ; 10.0 ; 43.0 ; 0.37037 ; 335.286 ; 98.7196 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::feature::NewFeaturePatchWizard ; 33 ; 0 ; 0 ; 5 ; 969.0 ; 345.0 ; 29.3636 ; 1296.0 ; 345.0 ; 39.2727 ; -327.0 ; 23.0 ; -9.90909 ; 226.571 ; 9.91906 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::ui::internal::views::log::OpenIDELogFileAction ; 2 ; 0 ; 0 ; 1 ; 7.0 ; 7.0 ; 3.5 ; 10.0 ; 10.0 ; 5.0 ; -3.0 ; 0.0 ; -1.5 ; 49.4286 ; 13.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::Choice ; 6 ; 0 ; 0 ; 4 ; 12.0 ; 5.0 ; 2.0 ; 12.0 ; 5.0 ; 2.0 ; 0.0 ; 4.0 ; 0.0 ; 205.857 ; 93.6071 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::IncludedFeaturesDetailsSection ; 11 ; 0 ; 0 ; 4 ; 102.0 ; 26.0 ; 9.27273 ; 108.0 ; 33.0 ; 9.81818 ; -6.0 ; 21.0 ; -0.545455 ; 188.429 ; 66.3235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::builders::ElementOccurrenceResult ; 2 ; 0 ; 0 ; 2 ; 10.0 ; 10.0 ; 5.0 ; 12.0 ; 12.0 ; 6.0 ; -2.0 ; 0.0 ; -1.0 ; 97.0 ; 60.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::ResourceHyperlink ; 6 ; 0 ; 0 ; 3 ; 80.0 ; 50.0 ; 13.3333 ; 20.0 ; 9.0 ; 3.33333 ; 60.0 ; 43.0 ; 10.0 ; 118.0 ; 51.3429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::plugin::OpenProjectWizardAction ; 13 ; 1 ; 0 ; 6 ; 66.0 ; 18.0 ; 5.07692 ; 41.0 ; 12.0 ; 3.15385 ; 25.0 ; 11.0 ; 1.92308 ; 234.714 ; 42.5519 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::exports::FeatureExportOperation ; 16 ; 1 ; 0 ; 3 ; 325.0 ; 100.0 ; 20.3125 ; 240.0 ; 110.0 ; 15.0 ; 85.0 ; 72.0 ; 5.3125 ; 128.143 ; 85.4026 ; 6 ; 1 ; 2 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSDefinitionPage ; 4 ; 0 ; 0 ; 3 ; 101.0 ; 74.0 ; 25.25 ; 61.0 ; 44.0 ; 15.25 ; 40.0 ; 61.0 ; 10.0 ; 64.4286 ; 13.5219 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::LaunchAction ; 32 ; 1 ; 0 ; 6 ; 264.0 ; 50.0 ; 8.25 ; 194.0 ; 74.0 ; 6.0625 ; 70.0 ; 18.0 ; 2.1875 ; 187.286 ; 86.5887 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::util::PersistablePluginObject ; 8 ; 0 ; 0 ; 4 ; 76.0 ; 26.0 ; 9.5 ; 22.0 ; 17.0 ; 2.75 ; 54.0 ; 24.0 ; 6.75 ; 207.714 ; 78.6128 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpSourcePage ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 33.4286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::DependencyExtentSearchResultPage ; 9 ; 0 ; 0 ; 4 ; 88.0 ; 27.0 ; 9.77778 ; 64.0 ; 45.0 ; 7.11111 ; 24.0 ; 20.0 ; 2.66667 ; 201.286 ; 77.5779 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::rows::TextAttributeRow ; 16 ; 1 ; 0 ; 6 ; 68.0 ; 20.0 ; 4.25 ; 43.0 ; 14.0 ; 2.6875 ; 25.0 ; 20.0 ; 1.5625 ; 227.429 ; 125.456 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::toc::Toc ; 8 ; 0 ; 0 ; 3 ; 260.0 ; 155.0 ; 32.5 ; 90.0 ; 77.0 ; 11.25 ; 170.0 ; 155.0 ; 21.25 ; 59.5714 ; 1.3511 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::OptionalRequireBundleResolution ; 4 ; 1 ; 1 ; 3 ; 17.0 ; 10.0 ; 4.25 ; 11.0 ; 10.0 ; 2.75 ; 6.0 ; 10.0 ; 1.5 ; 150.429 ; 55.8739 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::JarEntryEditorInput ; 9 ; 0 ; 0 ; 4 ; 41.0 ; 20.0 ; 4.55556 ; 39.0 ; 28.0 ; 4.33333 ; 2.0 ; 4.0 ; 0.222222 ; 204.0 ; 112.836 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::compare::PluginStructureViewerCreator ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 59.0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::elements::ElementList ; 6 ; 1 ; 0 ; 6 ; 53.0 ; 35.0 ; 8.83333 ; 40.0 ; 29.0 ; 6.66667 ; 13.0 ; 6.0 ; 2.16667 ; 335.286 ; 234.383 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::build::ExternalBuildModel ; 15 ; 2 ; 0 ; 7 ; 80.0 ; 46.0 ; 5.33333 ; 69.0 ; 42.0 ; 4.6 ; 11.0 ; 6.0 ; 0.733333 ; 335.286 ; 129.786 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::natures::SiteProject ; 3 ; 0 ; 0 ; 3 ; 12.0 ; 11.0 ; 4.0 ; 10.0 ; 9.0 ; 3.33333 ; 2.0 ; 2.0 ; 0.666667 ; 133.571 ; 89.8214 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::display::SubstitutionTextReader ; 3 ; 1 ; 0 ; 2 ; 28.0 ; 27.0 ; 9.33333 ; 31.0 ; 30.0 ; 10.3333 ; -3.0 ; 0.0 ; -1.0 ; 110.857 ; 74.0051 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaStringAttributeDetails ; 3 ; 0 ; 0 ; 2 ; 34.0 ; 32.0 ; 11.3333 ; 40.0 ; 40.0 ; 13.3333 ; -6.0 ; 2.0 ; -2.0 ; 60.1429 ; 24.479 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::PDERegistryStrategy ; 14 ; 1 ; 0 ; 3 ; 749.0 ; 279.0 ; 53.5 ; 162.0 ; 63.0 ; 11.5714 ; 587.0 ; 279.0 ; 41.9286 ; 63.0 ; 7.94602 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::FilteredCheckboxTree ; 3 ; 0 ; 0 ; 2 ; 36.0 ; 26.0 ; 12.0 ; 2.0 ; 2.0 ; 0.666667 ; 34.0 ; 26.0 ; 11.3333 ; 28.8571 ; 8.77778 ; 2 ; 1 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::schema::SchemaCompositorDetails ; 15 ; 0 ; 0 ; 3 ; 257.0 ; 105.0 ; 17.1333 ; 70.0 ; 36.0 ; 4.66667 ; 187.0 ; 105.0 ; 12.4667 ; 147.0 ; 10.6598 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::BundleActivatorHeader ; 4 ; 0 ; 0 ; 2 ; 64.0 ; 31.0 ; 16.0 ; 2.0 ; 2.0 ; 0.5 ; 62.0 ; 31.0 ; 15.5 ; 151.0 ; 3.79688 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExportPackageSection ; 55 ; 1 ; 1 ; 7 ; 1897.0 ; 458.0 ; 34.4909 ; 906.0 ; 494.0 ; 16.4727 ; 991.0 ; 372.0 ; 18.0182 ; 180.571 ; 57.3516 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::variables::TargetNLVariableResolver ; 2 ; 0 ; 0 ; 2 ; 1.0 ; 1.0 ; 0.5 ; 2.0 ; 2.0 ; 1.0 ; -1.0 ; 0.0 ; -0.5 ; 69.0 ; 32.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::UpdateSplashProgressOperation ; 2 ; 0 ; 0 ; 2 ; 74.0 ; 74.0 ; 37.0 ; 105.0 ; 105.0 ; 52.5 ; -31.0 ; 0.0 ; -15.5 ; 68.2857 ; 34.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::osgi::OSGiPreferencesServiceNewWizard ; 2 ; 0 ; 1 ; 2 ; 4.0 ; 4.0 ; 2.0 ; 6.0 ; 6.0 ; 3.0 ; -2.0 ; 0.0 ; -1.0 ; 95.5714 ; 58.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::OSGiLaunchConfigurationInitializer ; 6 ; 0 ; 1 ; 2 ; 67.0 ; 47.0 ; 11.1667 ; 23.0 ; 11.0 ; 3.83333 ; 44.0 ; 47.0 ; 7.33333 ; 104.429 ; 19.9211 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::build::BuildEntry ; 14 ; 1 ; 0 ; 8 ; 226.0 ; 140.0 ; 16.1429 ; 247.0 ; 90.0 ; 17.6429 ; -21.0 ; 50.0 ; -1.5 ; 335.286 ; 66.9412 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::ImportObject ; 17 ; 1 ; 0 ; 8 ; 96.0 ; 22.0 ; 5.64706 ; 35.0 ; 10.0 ; 2.05882 ; 61.0 ; 22.0 ; 3.58824 ; 335.286 ; 195.335 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
